,index,site_id,item_id,date,sq_footage,mpds,locale,periodic_gbv,quantity_sold,price,sales
6630,1021687,459,-14148,2020-01-31,4600,12,3,2873019,4,2.19,8.76
6631,1021908,554,-14148,2020-02-01,4000,20,2,4616347,2,2.19,4.38
6632,1021930,280,-14148,2020-02-01,2408,12,1,2102211,1,2.19,2.19
6633,1022041,459,-14148,2020-02-01,4600,12,3,2873019,6,2.19,13.14
6634,1022245,589,-14148,2020-02-01,5518,18,5,4375118,4,2.19,8.76
6635,1022515,601,-14148,2020-02-01,4600,12,1,3705680,4,2.19,8.76
6636,1022872,580,-14148,2020-02-01,5518,30,5,6044537,8,2.19,17.52
6637,1023270,516,-14148,2020-02-01,5046,12,1,3999290,6,2.19,13.14
6638,1023305,399,-14148,2020-02-01,4200,10,2,3202469,3,2.19,6.57
6639,1023306,517,-14148,2020-02-01,5046,10,4,4562516,5,2.19,10.95
6640,1023320,380,-14148,2020-02-01,4388,10,1,3783532,11,2.19,24.09
6641,1023604,280,-14148,2020-02-02,2408,12,1,2102211,1,2.19,2.19
6642,1023755,399,-14148,2020-02-02,4200,10,2,3202469,4,2.19,8.76
6643,1024071,459,-14148,2020-02-02,4600,12,3,2873019,4,2.19,8.76
6644,1024123,380,-14148,2020-02-02,4388,10,1,3783532,2,2.19,4.38
6645,1024149,516,-14148,2020-02-02,5046,12,1,3999290,4,2.19,8.76
6646,1024294,601,-14148,2020-02-02,4600,12,1,3705680,3,2.19,6.57
6647,1024454,580,-14148,2020-02-02,5518,30,5,6044537,2,2.19,4.38
6648,1024655,589,-14148,2020-02-02,5518,18,5,4375118,5,2.19,10.95
6649,1024676,517,-14148,2020-02-02,5046,10,4,4562516,4,2.19,8.76
6650,1024851,516,-14148,2020-02-03,5046,12,1,3999290,2,2.19,4.38
6651,1025078,399,-14148,2020-02-03,4200,10,2,3202469,1,2.19,2.19
6652,1025129,380,-14148,2020-02-03,4388,10,1,3783532,2,2.19,4.38
6653,1025249,517,-14148,2020-02-03,5046,10,4,4562516,5,2.19,10.95
6654,1025258,459,-14148,2020-02-03,4600,12,3,2873019,4,2.19,8.76
6655,1025577,601,-14148,2020-02-03,4600,12,1,3705680,1,2.19,2.19
6656,1025738,580,-14148,2020-02-03,5518,30,5,6044537,5,2.19,10.95
6657,1025953,589,-14148,2020-02-03,5518,18,5,4375118,2,2.19,4.38
6658,1025997,380,-14148,2020-02-04,4388,10,1,3783532,6,2.19,13.14
6659,1026010,517,-14148,2020-02-04,5046,10,4,4562516,3,2.19,6.57
6660,1026332,554,-14148,2020-02-04,4000,20,2,4616347,2,2.19,4.38
6661,1026505,580,-14148,2020-02-04,5518,30,5,6044537,3,2.19,6.57
6662,1026632,601,-14148,2020-02-04,4600,12,1,3705680,5,2.19,10.95
6663,1026735,280,-14148,2020-02-04,2408,12,1,2102211,2,2.19,4.38
6664,1026985,459,-14148,2020-02-04,4600,12,3,2873019,2,2.19,4.38
6665,1027109,516,-14148,2020-02-04,5046,12,1,3999290,5,2.19,10.95
6666,1027158,589,-14148,2020-02-04,5518,18,5,4375118,6,2.19,13.14
6667,1027207,399,-14148,2020-02-04,4200,10,2,3202469,3,2.19,6.57
6668,1027539,601,-14148,2020-02-05,4600,12,1,3705680,4,2.19,8.76
6669,1027742,554,-14148,2020-02-05,4000,20,2,4616347,5,2.19,10.95
6670,1027818,517,-14148,2020-02-05,5046,10,4,4562516,7,2.19,15.33
6671,1028048,380,-14148,2020-02-05,4388,10,1,3783532,3,2.19,6.57
6672,1028118,516,-14148,2020-02-05,5046,12,1,3999290,3,1.8966666666666667,5.69
6673,1028301,589,-14148,2020-02-05,5518,18,5,4375118,2,2.19,4.38
6674,1028357,399,-14148,2020-02-05,4200,10,2,3202469,2,2.19,4.38
6675,1028606,580,-14148,2020-02-05,5518,30,5,6044537,5,2.19,10.95
6676,1028756,280,-14148,2020-02-05,2408,12,1,2102211,1,2.19,2.19
6677,1028794,459,-14148,2020-02-06,4600,12,3,2873019,3,2.19,6.57
6678,1028799,517,-14148,2020-02-06,5046,10,4,4562516,9,2.19,19.71
6679,1029088,580,-14148,2020-02-06,5518,30,5,6044537,4,2.19,8.76
6680,1029518,589,-14148,2020-02-06,5518,18,5,4375118,1,2.19,2.19
6681,1029627,399,-14148,2020-02-06,4200,10,2,3202469,4,2.19,8.76
6682,1029694,516,-14148,2020-02-06,5046,12,1,3999290,1,2.19,2.19
6683,1029911,554,-14148,2020-02-06,4000,20,2,4616347,3,2.19,6.57
6684,1029975,380,-14148,2020-02-06,4388,10,1,3783532,3,2.19,6.57
6685,1030070,280,-14148,2020-02-06,2408,12,1,2102211,3,2.19,6.57
6686,1030173,601,-14148,2020-02-06,4600,12,1,3705680,3,2.19,6.57
6687,1030276,517,-14148,2020-02-07,5046,10,4,4562516,7,2.19,15.33
6688,1030286,380,-14148,2020-02-07,4388,10,1,3783532,7,2.19,15.33
6689,1030365,601,-14148,2020-02-07,4600,12,1,3705680,2,2.19,4.38
6690,1030680,554,-14148,2020-02-07,4000,20,2,4616347,1,2.19,2.19
6691,1030895,589,-14148,2020-02-07,5518,18,5,4375118,4,2.19,8.76
6692,1031052,580,-14148,2020-02-07,5518,30,5,6044537,5,2.19,10.95
6693,1031072,399,-14148,2020-02-07,4200,10,2,3202469,1,2.19,2.19
6694,1031092,459,-14148,2020-02-07,4600,12,3,2873019,6,2.19,13.14
6695,1031457,516,-14148,2020-02-07,5046,12,1,3999290,3,2.19,6.57
6696,1032028,601,-14148,2020-02-08,4600,12,1,3705680,1,2.19,2.19
6697,1032225,554,-14148,2020-02-08,4000,20,2,4616347,1,2.19,2.19
6698,1032476,459,-14148,2020-02-08,4600,12,3,2873019,3,2.19,6.57
6699,1032548,380,-14148,2020-02-08,4388,10,1,3783532,7,2.19,15.33
6700,1032722,280,-14148,2020-02-08,2408,12,1,2102211,1,2.19,2.19
6701,1032804,589,-14148,2020-02-08,5518,18,5,4375118,5,2.19,10.95
6702,1032958,517,-14148,2020-02-08,5046,10,4,4562516,6,2.19,13.14
6703,1033399,399,-14148,2020-02-08,4200,10,2,3202469,1,2.19,2.19
6704,1033450,516,-14148,2020-02-08,5046,12,1,3999290,5,2.19,10.95
6705,1033496,580,-14148,2020-02-08,5518,30,5,6044537,6,2.19,13.14
6706,1033684,517,-14148,2020-02-09,5046,10,4,4562516,8,2.19,17.52
6707,1033905,554,-14148,2020-02-09,4000,20,2,4616347,3,2.19,6.57
6708,1034064,399,-14148,2020-02-09,4200,10,2,3202469,2,2.19,4.38
6709,1034178,516,-14148,2020-02-09,5046,12,1,3999290,4,2.19,8.76
6710,1034499,580,-14148,2020-02-09,5518,30,5,6044537,6,2.19,13.14
6711,1034550,380,-14148,2020-02-09,4388,10,1,3783532,2,2.19,4.38
6712,1034664,589,-14148,2020-02-09,5518,18,5,4375118,8,2.19,17.52
6713,1034712,601,-14148,2020-02-09,4600,12,1,3705680,5,2.19,10.95
6714,1035114,517,-14148,2020-02-10,5046,10,4,4562516,4,2.19,8.76
6715,1035177,516,-14148,2020-02-10,5046,12,1,3999290,2,2.19,4.38
6716,1035316,601,-14148,2020-02-10,4600,12,1,3705680,5,2.19,10.95
6717,1035587,589,-14148,2020-02-10,5518,18,5,4375118,5,2.19,10.95
6718,1035653,580,-14148,2020-02-10,5518,30,5,6044537,1,2.19,2.19
6719,1035772,554,-14148,2020-02-10,4000,20,2,4616347,2,2.19,4.38
6720,1036092,380,-14148,2020-02-10,4388,10,1,3783532,5,2.19,10.95
6721,1036122,459,-14148,2020-02-10,4600,12,3,2873019,4,2.19,8.76
6722,1036204,399,-14148,2020-02-10,4200,10,2,3202469,4,2.19,8.76
6723,1036266,589,-14148,2020-02-11,5518,18,5,4375118,5,2.19,10.95
6724,1036294,580,-14148,2020-02-11,5518,30,5,6044537,1,2.19,2.19
6725,1036449,516,-14148,2020-02-11,5046,12,1,3999290,3,2.19,6.57
6726,1036649,601,-14148,2020-02-11,4600,12,1,3705680,2,2.19,4.38
6727,1036687,280,-14148,2020-02-11,2408,12,1,2102211,1,2.19,2.19
6728,1036790,380,-14148,2020-02-11,4388,10,1,3783532,2,2.19,4.38
6729,1036944,459,-14148,2020-02-11,4600,12,3,2873019,2,2.19,4.38
6730,1037292,517,-14148,2020-02-11,5046,10,4,4562516,11,2.19,24.09
6731,1037421,399,-14148,2020-02-11,4200,10,2,3202469,5,1.97,9.85
6732,1037509,554,-14148,2020-02-11,4000,20,2,4616347,4,2.19,8.76
6733,1038014,554,-14148,2020-02-12,4000,20,2,4616347,1,2.19,2.19
6734,1038030,380,-14148,2020-02-12,4388,10,1,3783532,3,2.19,6.57
6735,1038224,580,-14148,2020-02-12,5518,30,5,6044537,5,2.19,10.95
6736,1038245,517,-14148,2020-02-12,5046,10,4,4562516,5,2.19,10.95
6737,1038391,399,-14148,2020-02-12,4200,10,2,3202469,6,2.19,13.14
6738,1038583,589,-14148,2020-02-12,5518,18,5,4375118,8,2.19,17.52
6739,1038878,601,-14148,2020-02-12,4600,12,1,3705680,5,1.97,9.85
6740,1038964,459,-14148,2020-02-12,4600,12,3,2873019,2,2.19,4.38
6741,1039044,516,-14148,2020-02-12,5046,12,1,3999290,2,2.19,4.38
6742,1039155,589,-14148,2020-02-13,5518,18,5,4375118,5,2.19,10.95
6743,1039362,517,-14148,2020-02-13,5046,10,4,4562516,2,2.19,4.38
6744,1039403,380,-14148,2020-02-13,4388,10,1,3783532,5,2.19,10.95
6745,1039493,554,-14148,2020-02-13,4000,20,2,4616347,1,2.19,2.19
6746,1040091,459,-14148,2020-02-13,4600,12,3,2873019,2,2.19,4.38
6747,1040181,399,-14148,2020-02-13,4200,10,2,3202469,2,1.64,3.28
6748,1040364,280,-14148,2020-02-13,2408,12,1,2102211,1,2.19,2.19
6749,1040393,580,-14148,2020-02-13,5518,30,5,6044537,3,2.19,6.57
6750,1040445,516,-14148,2020-02-13,5046,12,1,3999290,4,2.19,8.76
6751,1040580,601,-14148,2020-02-13,4600,12,1,3705680,2,2.19,4.38
6752,1040610,516,-14148,2020-02-14,5046,12,1,3999290,2,2.19,4.38
6753,1040978,399,-14148,2020-02-14,4200,10,2,3202469,2,2.19,4.38
6754,1041240,589,-14148,2020-02-14,5518,18,5,4375118,7,2.19,15.33
6755,1041290,601,-14148,2020-02-14,4600,12,1,3705680,2,1.64,3.28
6756,1041416,380,-14148,2020-02-14,4388,10,1,3783532,4,2.19,8.76
6757,1041507,554,-14148,2020-02-14,4000,20,2,4616347,3,2.19,6.57
6758,1041855,280,-14148,2020-02-14,2408,12,1,2102211,1,2.19,2.19
6759,1042183,459,-14148,2020-02-14,4600,12,3,2873019,5,2.19,10.95
6760,1042213,517,-14148,2020-02-14,5046,10,4,4562516,10,2.19,21.9
6761,1042248,580,-14148,2020-02-14,5518,30,5,6044537,4,2.19,8.76
6762,1042603,399,-14148,2020-02-15,4200,10,2,3202469,3,2.19,6.57
6763,1042606,601,-14148,2020-02-15,4600,12,1,3705680,1,2.19,2.19
6764,1042754,554,-14148,2020-02-15,4000,20,2,4616347,2,2.19,4.38
6765,1042787,516,-14148,2020-02-15,5046,12,1,3999290,1,2.19,2.19
6766,1042901,517,-14148,2020-02-15,5046,10,4,4562516,4,2.19,8.76
6767,1042955,589,-14148,2020-02-15,5518,18,5,4375118,4,2.19,8.76
6768,1043111,280,-14148,2020-02-15,2408,12,1,2102211,4,2.19,8.76
6769,1043297,459,-14148,2020-02-15,4600,12,3,2873019,4,2.19,8.76
6770,1043535,580,-14148,2020-02-15,5518,30,5,6044537,2,2.19,4.38
6771,1043612,380,-14148,2020-02-15,4388,10,1,3783532,10,2.19,21.9
6772,1043948,589,-14148,2020-02-16,5518,18,5,4375118,1,2.19,2.19
6773,1044037,580,-14148,2020-02-16,5518,30,5,6044537,3,2.19,6.57
6774,1044293,601,-14148,2020-02-16,4600,12,1,3705680,1,2.19,2.19
6775,1044350,554,-14148,2020-02-16,4000,20,2,4616347,3,2.19,6.57
6776,1044408,380,-14148,2020-02-16,4388,10,1,3783532,4,2.19,8.76
6777,1044432,459,-14148,2020-02-16,4600,12,3,2873019,5,2.19,10.95
6778,1044659,517,-14148,2020-02-16,5046,10,4,4562516,5,2.19,10.95
6779,1044735,516,-14148,2020-02-16,5046,12,1,3999290,2,2.19,4.38
6780,1044801,399,-14148,2020-02-16,4200,10,2,3202469,1,2.19,2.19
6781,1045235,601,-14148,2020-02-17,4600,12,1,3705680,1,2.19,2.19
6782,1045285,399,-14148,2020-02-17,4200,10,2,3202469,2,2.19,4.38
6783,1045476,517,-14148,2020-02-17,5046,10,4,4562516,6,2.19,13.14
6784,1045532,589,-14148,2020-02-17,5518,18,5,4375118,2,2.19,4.38
6785,1045652,580,-14148,2020-02-17,5518,30,5,6044537,5,2.19,10.95
6786,1045716,516,-14148,2020-02-17,5046,12,1,3999290,2,2.19,4.38
6787,1045786,380,-14148,2020-02-17,4388,10,1,3783532,5,2.19,10.95
6788,1046076,280,-14148,2020-02-17,2408,12,1,2102211,2,2.19,4.38
6789,1046143,459,-14148,2020-02-17,4600,12,3,2873019,3,2.19,6.57
6790,1046943,601,-14148,2020-02-18,4600,12,1,3705680,4,2.19,8.76
6791,1047026,517,-14148,2020-02-18,5046,10,4,4562516,8,2.19,17.52
6792,1047045,459,-14148,2020-02-18,4600,12,3,2873019,1,2.19,2.19
6793,1047132,516,-14148,2020-02-18,5046,12,1,3999290,2,1.64,3.28
6794,1047292,589,-14148,2020-02-18,5518,18,5,4375118,4,2.19,8.76
6795,1047475,399,-14148,2020-02-18,4200,10,2,3202469,2,2.19,4.38
6796,1047487,380,-14148,2020-02-18,4388,10,1,3783532,3,2.19,6.57
6797,1047516,554,-14148,2020-02-18,4000,20,2,4616347,2,2.19,4.38
6798,1047546,280,-14148,2020-02-18,2408,12,1,2102211,4,2.19,8.76
6799,1048094,399,-14148,2020-02-19,4200,10,2,3202469,6,2.19,13.14
6800,1048131,517,-14148,2020-02-19,5046,10,4,4562516,8,2.19,17.52
6801,1048293,580,-14148,2020-02-19,5518,30,5,6044537,3,2.19,6.57
6802,1048298,280,-14148,2020-02-19,2408,12,1,2102211,1,2.19,2.19
6803,1048394,380,-14148,2020-02-19,4388,10,1,3783532,2,2.19,4.38
6804,1048417,459,-14148,2020-02-19,4600,12,3,2873019,1,2.19,2.19
6805,1048418,516,-14148,2020-02-19,5046,12,1,3999290,4,1.36,5.44
6806,1048460,554,-14148,2020-02-19,4000,20,2,4616347,2,2.19,4.38
6807,1048573,589,-14148,2020-02-19,5518,18,5,4375118,6,2.19,13.14
6808,1048827,601,-14148,2020-02-19,4600,12,1,3705680,4,2.19,8.76
6809,1049096,459,-14148,2020-02-20,4600,12,3,2873019,4,2.19,8.76
6810,1049179,580,-14148,2020-02-20,5518,30,5,6044537,1,2.19,2.19
6811,1049185,516,-14148,2020-02-20,5046,12,1,3999290,1,1.09,1.09
6812,1049426,601,-14148,2020-02-20,4600,12,1,3705680,6,2.19,13.14
6813,1049580,280,-14148,2020-02-20,2408,12,1,2102211,1,2.19,2.19
6814,1049588,554,-14148,2020-02-20,4000,20,2,4616347,2,2.19,4.38
6815,1049833,380,-14148,2020-02-20,4388,10,1,3783532,2,2.19,4.38
6816,1049898,399,-14148,2020-02-20,4200,10,2,3202469,2,2.19,4.38
6817,1049985,589,-14148,2020-02-20,5518,18,5,4375118,5,2.19,10.95
6818,1050278,517,-14148,2020-02-20,5046,10,4,4562516,7,2.19,15.33
6819,1050738,280,-14148,2020-02-21,2408,12,1,2102211,2,2.19,4.38
6820,1050779,580,-14148,2020-02-21,5518,30,5,6044537,9,2.19,19.71
6821,1050795,516,-14148,2020-02-21,5046,12,1,3999290,3,2.19,6.57
6822,1050844,380,-14148,2020-02-21,4388,10,1,3783532,10,2.19,21.9
6823,1050926,459,-14148,2020-02-21,4600,12,3,2873019,1,2.19,2.19
6824,1050972,601,-14148,2020-02-21,4600,12,1,3705680,4,1.915,7.66
6825,1051028,589,-14148,2020-02-21,5518,18,5,4375118,1,2.19,2.19
6826,1051573,554,-14148,2020-02-21,4000,20,2,4616347,3,2.19,6.57
6827,1051712,399,-14148,2020-02-21,4200,10,2,3202469,10,2.08,20.8
6828,1051765,517,-14148,2020-02-21,5046,10,4,4562516,3,2.19,6.57
6829,1052307,380,-14148,2020-02-22,4388,10,1,3783532,7,2.19,15.33
6830,1052341,516,-14148,2020-02-22,5046,12,1,3999290,4,2.19,8.76
6831,1052738,554,-14148,2020-02-22,4000,20,2,4616347,1,2.19,2.19
6832,1052864,280,-14148,2020-02-22,2408,12,1,2102211,4,2.19,8.76
6833,1052960,589,-14148,2020-02-22,5518,18,5,4375118,6,2.19,13.14
6834,1052961,601,-14148,2020-02-22,4600,12,1,3705680,5,2.19,10.95
6835,1052963,399,-14148,2020-02-22,4200,10,2,3202469,6,2.19,13.14
6836,1053095,459,-14148,2020-02-22,4600,12,3,2873019,3,2.19,6.57
6837,1053098,517,-14148,2020-02-22,5046,10,4,4562516,8,2.19,17.52
6838,1053257,580,-14148,2020-02-22,5518,30,5,6044537,5,2.19,10.95
6839,1053846,580,-14148,2020-02-23,5518,30,5,6044537,2,2.19,4.38
6840,1053939,399,-14148,2020-02-23,4200,10,2,3202469,2,2.19,4.38
6841,1054388,516,-14148,2020-02-23,5046,12,1,3999290,5,2.19,10.95
6842,1054628,589,-14148,2020-02-23,5518,18,5,4375118,5,2.19,10.95
6843,1054765,459,-14148,2020-02-23,4600,12,3,2873019,2,2.19,4.38
6844,1054769,554,-14148,2020-02-23,4000,20,2,4616347,3,2.19,6.57
6845,1054852,601,-14148,2020-02-23,4600,12,1,3705680,1,2.19,2.19
6846,1055057,280,-14148,2020-02-23,2408,12,1,2102211,1,2.19,2.19
6847,1055092,517,-14148,2020-02-23,5046,10,4,4562516,4,2.19,8.76
6848,1055118,380,-14148,2020-02-23,4388,10,1,3783532,4,2.19,8.76
6849,1055282,589,-14148,2020-02-24,5518,18,5,4375118,4,2.19,8.76
6850,1055312,601,-14148,2020-02-24,4600,12,1,3705680,6,2.19,13.14
6851,1055339,459,-14148,2020-02-24,4600,12,3,2873019,9,2.19,19.71
6852,1055563,399,-14148,2020-02-24,4200,10,2,3202469,1,2.19,2.19
6853,1055657,517,-14148,2020-02-24,5046,10,4,4562516,3,2.19,6.57
6854,1055985,580,-14148,2020-02-24,5518,30,5,6044537,7,2.19,15.33
6855,1056075,380,-14148,2020-02-24,4388,10,1,3783532,3,2.19,6.57
6856,1056104,516,-14148,2020-02-24,5046,12,1,3999290,3,2.19,6.57
6857,1056108,554,-14148,2020-02-24,4000,20,2,4616347,3,2.19,6.57
6858,1056187,280,-14148,2020-02-24,2408,12,1,2102211,2,2.19,4.38
6859,1056503,589,-14148,2020-02-25,5518,18,5,4375118,4,2.19,8.76
6860,1056701,399,-14148,2020-02-25,4200,10,2,3202469,2,2.19,4.38
6861,1056925,280,-14148,2020-02-25,2408,12,1,2102211,2,2.19,4.38
6862,1057058,516,-14148,2020-02-25,5046,12,1,3999290,2,2.19,4.38
6863,1057228,601,-14148,2020-02-25,4600,12,1,3705680,1,2.19,2.19
6864,1057266,580,-14148,2020-02-25,5518,30,5,6044537,6,2.19,13.14
6865,1057430,380,-14148,2020-02-25,4388,10,1,3783532,10,2.19,21.9
6866,1057524,517,-14148,2020-02-25,5046,10,4,4562516,6,2.19,13.14
6867,1057796,554,-14148,2020-02-25,4000,20,2,4616347,4,2.19,8.76
6868,1057944,516,-14148,2020-02-26,5046,12,1,3999290,2,2.19,4.38
6869,1058025,589,-14148,2020-02-26,5518,18,5,4375118,7,2.19,15.33
6870,1058228,554,-14148,2020-02-26,4000,20,2,4616347,2,2.19,4.38
6871,1058622,399,-14148,2020-02-26,4200,10,2,3202469,4,2.19,8.76
6872,1058729,280,-14148,2020-02-26,2408,12,1,2102211,3,2.19,6.57
6873,1058949,517,-14148,2020-02-26,5046,10,4,4562516,7,2.19,15.33
6874,1059232,601,-14148,2020-02-26,4600,12,1,3705680,3,2.19,6.57
6875,1059297,459,-14148,2020-02-26,4600,12,3,2873019,2,2.19,4.38
6876,1059519,516,-14148,2020-02-27,5046,12,1,3999290,5,2.19,10.95
6877,1059616,517,-14148,2020-02-27,5046,10,4,4562516,2,2.19,4.38
6878,1059726,459,-14148,2020-02-27,4600,12,3,2873019,4,2.19,8.76
6879,1059907,380,-14148,2020-02-27,4388,10,1,3783532,9,2.19,19.71
6880,1060307,580,-14148,2020-02-27,5518,30,5,6044537,8,2.19,17.52
6881,1060450,601,-14148,2020-02-27,4600,12,1,3705680,4,2.19,8.76
6882,1060578,280,-14148,2020-02-27,2408,12,1,2102211,3,2.19,6.57
6883,1060633,554,-14148,2020-02-27,4000,20,2,4616347,3,2.19,6.57
6884,1060710,399,-14148,2020-02-27,4200,10,2,3202469,1,2.19,2.19
6885,1060865,589,-14148,2020-02-27,5518,18,5,4375118,3,2.19,6.57
6886,1060903,380,-14148,2020-02-28,4388,10,1,3785332,1,2.19,2.19
6887,1061032,280,-14148,2020-02-28,2408,12,1,2102211,3,2.19,6.57
6888,1061121,601,-14148,2020-02-28,4600,12,1,3705680,3,1.8233333333333333,5.47
6889,1061243,517,-14148,2020-02-28,5046,10,4,4563471,6,2.19,13.14
6890,1061764,554,-14148,2020-02-28,4000,20,2,4616347,1,2.19,2.19
6891,1062036,589,-14148,2020-02-28,5518,18,5,4375118,4,2.19,8.76
6892,1062151,459,-14148,2020-02-28,4600,12,3,2873019,3,2.19,6.57
6893,1062221,516,-14148,2020-02-28,5046,12,1,3999290,1,2.19,2.19
6894,1062247,580,-14148,2020-02-28,5518,30,5,6044537,2,2.19,4.38
6895,1062378,399,-14148,2020-02-28,4200,10,2,3203005,7,2.032857142857143,14.23
6896,1062609,516,-14148,2020-02-29,5046,12,1,3999290,4,2.19,8.76
6897,1062722,459,-14148,2020-02-29,4600,12,3,2873019,4,2.19,8.76
6898,1062730,380,-14148,2020-02-29,4388,10,1,3785332,5,2.19,10.95
6899,1062819,554,-14148,2020-02-29,4000,20,2,4616347,1,2.19,2.19
6900,1063054,399,-14148,2020-02-29,4200,10,2,3203005,6,2.19,13.14
6901,1063307,580,-14148,2020-02-29,5518,30,5,6044537,1,2.19,2.19
6902,1063726,601,-14148,2020-02-29,4600,12,1,3705680,2,2.19,4.38
6903,1063839,589,-14148,2020-02-29,5518,18,5,4375118,3,2.19,6.57
6904,1063993,517,-14148,2020-02-29,5046,10,4,4563471,7,2.19,15.33
6905,1064361,459,-14148,2020-03-01,4600,12,3,2873019,4,2.19,8.76
6906,1064404,516,-14148,2020-03-01,5046,12,1,3999290,1,2.19,2.19
6907,1064424,380,-14148,2020-03-01,4388,10,1,3785332,2,2.19,4.38
6908,1064461,554,-14148,2020-03-01,4000,20,2,4616347,2,2.19,4.38
6909,1064504,399,-14148,2020-03-01,4200,10,2,3203005,3,2.19,6.57
6910,1064971,517,-14148,2020-03-01,5046,10,4,4563471,2,2.19,4.38
6911,1065224,580,-14148,2020-03-01,5518,30,5,6044537,2,2.19,4.38
6912,1065278,601,-14148,2020-03-01,4600,12,1,3705680,1,2.19,2.19
6913,1065849,601,-14148,2020-03-02,4600,12,1,3705680,1,2.19,2.19
6914,1065984,516,-14148,2020-03-02,5046,12,1,3999290,1,2.19,2.19
6915,1065985,554,-14148,2020-03-02,4000,20,2,4616347,3,2.19,6.57
6916,1066093,459,-14148,2020-03-02,4600,12,3,2873019,2,2.19,4.38
6917,1066450,517,-14148,2020-03-02,5046,10,4,4563471,5,2.19,10.95
6918,1066459,589,-14148,2020-03-02,5518,18,5,4375118,2,2.19,4.38
6919,1066463,580,-14148,2020-03-02,5518,30,5,6044537,4,2.19,8.76
6920,1066650,380,-14148,2020-03-02,4388,10,1,3785332,3,2.19,6.57
6921,1066663,399,-14148,2020-03-02,4200,10,2,3203005,5,2.19,10.95
6922,1067148,580,-14148,2020-03-03,5518,30,5,6044537,1,2.19,2.19
6923,1067432,399,-14148,2020-03-03,4200,10,2,3203005,3,2.19,6.57
6924,1067485,517,-14148,2020-03-03,5046,10,4,4563471,4,2.19,8.76
6925,1067551,280,-14148,2020-03-03,2408,12,1,2102211,2,2.19,4.38
6926,1067657,589,-14148,2020-03-03,5518,18,5,4375118,3,2.19,6.57
6927,1067784,554,-14148,2020-03-03,4000,20,2,4616347,1,2.19,2.19
6928,1067876,380,-14148,2020-03-03,4388,10,1,3785332,4,2.19,8.76
6929,1068219,516,-14148,2020-03-03,5046,12,1,3999290,2,2.19,4.38
6930,1068224,459,-14148,2020-03-03,4600,12,3,2873019,1,2.19,2.19
6931,1068793,580,-14148,2020-03-04,5518,30,5,6044537,4,2.19,8.76
6932,1068804,399,-14148,2020-03-04,4200,10,2,3203005,4,2.19,8.76
6933,1068900,517,-14148,2020-03-04,5046,10,4,4563471,5,2.19,10.95
6934,1068908,589,-14148,2020-03-04,5518,18,5,4375118,9,2.19,19.71
6935,1069158,280,-14148,2020-03-04,2408,12,1,2102211,2,2.19,4.38
6936,1069161,516,-14148,2020-03-04,5046,12,1,3999290,1,2.19,2.19
6937,1069612,380,-14148,2020-03-04,4388,10,1,3785332,1,2.19,2.19
6938,1069686,601,-14148,2020-03-04,4600,12,1,3705680,1,2.19,2.19
6939,1069976,459,-14148,2020-03-05,4600,12,3,2873019,3,2.19,6.57
6940,1070186,280,-14148,2020-03-05,2408,12,1,2102211,5,2.19,10.95
6941,1070268,399,-14148,2020-03-05,4200,10,2,3203005,14,2.19,30.66
6942,1070500,380,-14148,2020-03-05,4388,10,1,3785332,2,2.19,4.38
6943,1070521,580,-14148,2020-03-05,5518,30,5,6044537,6,2.19,13.14
6944,1070764,517,-14148,2020-03-05,5046,10,4,4563471,10,2.19,21.9
6945,1070905,516,-14148,2020-03-05,5046,12,1,3999290,2,2.19,4.38
6946,1070945,554,-14148,2020-03-05,4000,20,2,4616347,1,2.19,2.19
6947,1071106,589,-14148,2020-03-05,5518,18,5,4375118,5,2.19,10.95
6948,1071107,601,-14148,2020-03-05,4600,12,1,3705680,7,2.19,15.33
6949,1071443,517,-14148,2020-03-06,5046,10,4,4563471,3,2.19,6.57
6950,1071835,459,-14148,2020-03-06,4600,12,3,2873019,1,2.19,2.19
6951,1072092,589,-14148,2020-03-06,5518,18,5,4375118,6,2.19,13.14
6952,1072324,554,-14148,2020-03-06,4000,20,2,4616347,2,2.19,4.38
6953,1072441,601,-14148,2020-03-06,4600,12,1,3705680,4,2.19,8.76
6954,1072751,380,-14148,2020-03-06,4388,10,1,3785332,4,2.19,8.76
6955,1072830,580,-14148,2020-03-06,5518,30,5,6044537,4,2.19,8.76
6956,1073023,399,-14148,2020-03-06,4200,10,2,3203005,7,2.19,15.33
6957,1073136,280,-14148,2020-03-06,2408,12,1,2102211,1,2.19,2.19
6958,1073146,516,-14148,2020-03-06,5046,12,1,3999290,4,2.19,8.76
6959,1073298,399,-14148,2020-03-07,4200,10,2,3203005,4,2.19,8.76
6960,1073325,580,-14148,2020-03-07,5518,30,5,6044537,2,2.19,4.38
6961,1073684,589,-14148,2020-03-07,5518,18,5,4375118,9,2.19,19.71
6962,1073825,601,-14148,2020-03-07,4600,12,1,3705680,2,2.19,4.38
6963,1073960,380,-14148,2020-03-07,4388,10,1,3785332,6,2.19,13.14
6964,1073970,517,-14148,2020-03-07,5046,10,4,4563471,6,2.19,13.14
6965,1074497,459,-14148,2020-03-07,4600,12,3,2873019,2,2.19,4.38
6966,1074586,280,-14148,2020-03-07,2408,12,1,2102211,4,2.19,8.76
6967,1074597,516,-14148,2020-03-07,5046,12,1,3999290,2,2.19,4.38
6968,1075097,517,-14148,2020-03-08,5046,10,4,4563471,2,2.19,4.38
6969,1075252,280,-14148,2020-03-08,2408,12,1,2102211,2,2.19,4.38
