,item_id,site_id,total_sales,product_name
5279,-44511,516,82.78,D*FERO TIC TAC GUM FRSHMNT 170CT
5280,-30594,517,82.68,D*NES GOBSTOPPERS VIDEO BX 5z
5281,-41256,554,82.39,D*TOPPS JUICY DROP BUBBLE GUM
5282,-40300,380,82.38,I*HER KG REESES EGG WHT CHOC 2.4z LTO
5283,-47462,554,82.26,D*MAR M&M 3.9z PNT MINI TBLT BAR LTO
5284,-15111,380,82.22,D*WELCH FRT SNACK STRWB BAG 5z
5285,-46879,280,82.14,I*SWEETHEARTS F D 216ct
5286,-40262,554,82.04,D*TRKR SNK 5z APPL RING BAG
5287,-48050,280,82.02,WRI KG STARBURST 2.96z SWIRLERS
5288,-38010,280,81.77,I*MON SOUR PATCH 10z FRUITS BIG BAG
5289,-47182,517,81.66,I*HARIBO GMI 4z PASSPORT MIX BAG LTO
5290,-46747,554,81.59,I*RAINDROPS GUMMY TACO 1.2z
5291,-46712,399,80.92,D*CD TOXIC WASTE NUCLEAR FUSION 1.48z
5292,-16751,589,80.91,D*KDSM LASER POP .71z
5293,-48221,380,80.91,COPPER KETTLE HLLWN CRML THNS 40ct
5294,-43678,580,80.74,D*MAR KG M&M WHT CHOC PMPKN 2.47z
5295,-42164,554,80.72,D*STAR WARS TOY SURPRISE
5296,-34068,399,80.69,MAR KG SNICKERS PUMPKIN 2 TO GO 2.83z LTO
5297,-45927,601,80.55,D*AM LIC RED VINES BLK LIC TRAY 5z
5298,-38407,459,80.5,D*MENTOS NOW PEPPERMINT
5299,-35642,459,80.3,I*GTZE COW TALES CRML APPL
5300,-39871,554,80.26,D*MAR M&M CANDY CORN WHITE CHOC 1.5z LTO
5301,-44727,580,80.09,I*MAR KG 3.27z ESTR PSTL PNUT M&M LTO
5302,-45912,280,80.06,D*ANB BIG HUNK CHOC 1.5z
5303,-42167,580,79.75,D*LINDT EXCELLENCE 70% COCOA
5304,-34375,399,79.69,D*HER LNCSTR CRMS CRML VAN BAG 4z
5305,-47462,280,79.67,D*MAR M&M 3.9z PNT MINI TBLT BAR LTO
5306,-43026,459,79.62,D*MAR KG M&M CRNCHY RASP2.83z
5307,-28404,554,79.5,D*JB MIKE & IKE BRY BLAST 5z
5308,-31811,601,79.48,D*HER ICE BRKR DUO WTRMLN
5309,-27846,280,79.47,D*MON DENTYNE ICE SPRMNT SPLIT2FIT
5310,-42588,554,79.33,D*MON TRIDENT LM PASN FRT
5311,-46729,589,79.33,D*MENTOS CHEWY MIXED FRUIT 3.5z
5312,-42558,517,79.31,D*WRI EXTRA MINT CHWY PEPP
5313,-40736,517,79.31,D*MON MILKA OREO CHOC BAR 1.44z
5314,-41897,280,79.23,D*ALERT CAFFEINE GUM MINT
5315,-45893,280,79.2,BAZOOKA MINI WALLET PK
5316,-41484,459,79.06,D*HER J RANCHER 6.5z HOTTIES BAG
5317,-40262,516,78.84,D*TRKR SNK 5z APPL RING BAG
5318,-44511,380,78.8,D*FERO TIC TAC GUM FRSHMNT 170CT
5319,-40735,380,78.72,D*MAR SNICKERS HAZELNUT 1.76z
5320,-44570,554,78.63,D*HER MILK CHOC W/PIECES 2.55z
5321,-17348,589,78.49,D*DEMET KG 1.76z TURTLES
5322,-46741,601,78.48,PERF AIRHD 2z XTRM BLUE RAS BAG
5323,-42558,580,78.37,D*WRI EXTRA MINT CHWY PEPP
5324,-38413,517,78.36,D*GODIVA CHOC & CREME 1.2z
5325,-41887,459,78.27,D*PERF AIRHEADS GUM WTRMLN
5326,-46730,580,78.24,I*MENTOS CHEWY FRESH PEPPERMINT 3.5z
5327,-46717,554,78.24,HER ICE BRKR BTL RASP SORBET 3.24z
5328,-44428,399,78.2,D*HER REESES W/PIECES 1LB GIANT
5329,-44727,280,77.97,I*MAR KG 3.27z ESTR PSTL PNUT M&M LTO
5330,-41887,516,77.96,D*PERF AIRHEADS GUM WTRMLN
5331,-21700,517,77.91,D*KOKO ICEE SPRAY CANDY .85z
5332,-45980,516,77.8,D*OCHO PEANUT BUTTER MINI 3.5z SUP
5333,-46749,554,77.74,TOPPS FINDERS KEEPERS PAW PATROL .7z
5334,-42560,280,77.55,D*WRI STARBURST 2.07z SWEET HEAT
5335,-45169,399,77.27,D*AIRHEADS BITES 6z ASST FRUIT LTO
5336,-32862,516,77.23,D*HER REESES HEARTS 1.2z
5337,-44569,601,77.18,D*HER MILK CHOC W/PIECES 1.55z
5338,-45166,399,76.93,D*LICORICE RED VINE TWISTS JAR 56z LTO
5339,-48053,380,76.86,MAR TWIX COOKIE CREME 9.7z BITES SUB
5340,-26806,554,76.81,D*MENTOS ROLLS RNBW 15ct/1.32z
5341,-30760,580,76.69,D*WRI ECLIPSE WINTERFROST
5342,-45899,554,76.6,I*FERO TIC TAC X-FRZ WNTRGRN .7z
5343,-42546,380,76.57,D*HER ICE BRKR CUBES PMNT 12ct
5344,-41483,554,76.39,D*ALB GMI SOUR BEARS 8z
5345,-44280,517,75.93,D*TOPPS BABY BTL POP 3.2z
5346,-44513,554,75.86,D*MAR TWIX TRPL CHOC 1.41z
5347,-41485,459,75.81,D*WW AUS LIC ALLSORTS BAG 8z
5348,-42558,554,75.79,D*WRI EXTRA MINT CHWY PEPP
5349,-38415,589,75.5,D*FERA NOW & LATER EXTRM SOUR 2.75z
5350,-40281,580,75.48,D*C RIFIC TROLLS 2 FAN LTO
5351,-14626,580,75.33,D*BLK FRST 4.5z GMY GLO WORMS BAG
5352,-44975,516,74.94,D*TROLLI 4.25z SR BRT ALL STAR MIX
5353,-43431,380,74.85,D*SLT WTR TFFY UNCRN POOP 7z
5354,-15287,280,74.82,I*MENTOS GUM FRESH MINT
5355,-44511,459,74.77,D*FERO TIC TAC GUM FRSHMNT 170CT
5356,-45927,589,74.7,D*AM LIC RED VINES BLK LIC TRAY 5z
5357,-48325,516,74.62,WW AUS LIC SOURRAGEOUS BAG 8z
5358,-27844,280,74.51,D*MON DENTYNE ICE PMNT SPLIT2FIT
5359,-39871,380,74.32,D*MAR M&M CANDY CORN WHITE CHOC 1.5z LTO
5360,-44340,554,74.32,D*HER TWZ SOURS MINI PEG 5z
5361,-12176,399,74.27,D*PERF KG AIRHEADS 3.3z
5362,-44226,399,74.25,D*PIM GUMMI 5z SOUR MIX
5363,-46003,399,74.17,D*MENTOS GUM CRVY BTL SNWMN LTO
5364,-45778,554,74.11,D*C RIFIC AVENGER SIPPY CUP
5365,-44975,459,74.09,D*TROLLI 4.25z SR BRT ALL STAR MIX
5366,-41886,516,74.04,D*PERF AIRHEADS GUM BLU RASP
5367,-41886,280,73.87,D*PERF AIRHEADS GUM BLU RASP
5368,-41139,601,73.82,D*HER TWZ STRWB EXT LONG 25z LTO
5369,-42972,459,73.81,D*FERA LMNHD 3z CHWY BAG
5370,-38018,589,73.79,D*LUCKY CNTRY 10z LIC FRSH STRWB BAG
5371,-42557,280,73.7,D*WRI EXTRA MINT CHWY POLAR
5372,-46729,580,73.63,D*MENTOS CHEWY MIXED FRUIT 3.5z
5373,-40739,380,73.6,D*WRI STARBURST SMMR SPLSH 2.07z
5374,-42565,589,73.6,D*AM LIC KG 3.5z SR PNCH RGNG RED BITE
5375,-44514,280,73.35,D*MENTOS GUM CRVY BTL WTRMLN
5376,-41259,601,73.32,D*KDSM SOUR FLUSH
5377,-45893,554,73.26,BAZOOKA MINI WALLET PK
5378,-46738,280,73.17,I*PERF AIRHEADS BLU RASP BITES 6z
5379,-39871,459,73.16,D*MAR M&M CANDY CORN WHITE CHOC 1.5z LTO
5380,-38015,399,73.15,D*NES SWEETARTS CHWY SOUR BAG 6z
5381,-28404,516,73.14,D*JB MIKE & IKE BRY BLAST 5z
5382,-21700,580,73.14,D*KOKO ICEE SPRAY CANDY .85z
5383,-47182,580,72.92,I*HARIBO GMI 4z PASSPORT MIX BAG LTO
5384,-41475,589,72.9,D*NES SWEETARTS 4.5z WHIP & TANG BAG
5385,-44280,516,72.64,D*TOPPS BABY BTL POP 3.2z
5386,-41541,399,72.61,D*MON SOUR PATCH TROP BAG 5z
5387,-42556,589,72.51,D*WRI KG SKITTLES 3.3z SWT HEAT
5388,-35263,517,72.51,D*SW KG SIXLETS 3.4z
5389,-40197,554,72.32,I*WRI KG 3.5z STRBRST SR GUMMIES
5390,-26812,601,72.27,D*FORD BIG LEAGUE CHEW ORIGINAL
5391,-37481,280,72.22,MAR KG TWIX XMAS SANTA LTO
5392,-38015,554,72.21,D*NES SWEETARTS CHWY SOUR BAG 6z
5393,-44952,380,72.21,D*MAR M&M CRSPY MINT w/MINI XL BAR
5394,-38015,380,72.21,D*NES SWEETARTS CHWY SOUR BAG 6z
5395,-41483,399,72.14,D*ALB GMI SOUR BEARS 8z
5396,-42198,459,71.88,D*C RIFIC ELF ON A SHELF LTO
5397,-42253,459,71.76,I*RITTER SP HZLNTS BISC
5398,-46746,554,71.64,I*RAINDROPS GUMMY NOODLES 1.2z
5399,-42190,399,71.61,D*JELLY BELLY BEANBOOZLED 1.6z LTO
5400,-27849,589,71.56,D*MON TRIDENT WHT SPLIT2FIT SPRMNT
5401,-37287,380,71.52,I*HER CANDY CORN BAR REG 1.2z LTO
5402,-42557,459,71.48,D*WRI EXTRA MINT CHWY POLAR
5403,-45437,280,71.37,MAR M&M 10.7z PEANUT RWB SUB LTO
5404,-48053,517,71.37,MAR TWIX COOKIE CREME 9.7z BITES SUB
5405,-39948,399,71.29,MAR KG M&M MINT XMAS
5406,-12055,516,71.2,D*SMARTIES CNDY NCKLCE .74z
5407,-26803,280,71.13,D*WRI ORBIT DBL PAK PMNT
5408,-43026,517,71.1,D*MAR KG M&M CRNCHY RASP2.83z
5409,-38017,280,70.69,D*WRI LFSVR GMI 7z SOURS BAG
5410,-41816,517,70.67,D*MAR KG M&M PEANUT GHOUL 3.27z LTO
5411,-35263,459,70.37,D*SW KG SIXLETS 3.4z
5412,-45927,459,70.2,D*AM LIC RED VINES BLK LIC TRAY 5z
5413,-30760,380,70.11,D*WRI ECLIPSE WINTERFROST
5414,-30594,380,69.96,D*NES GOBSTOPPERS VIDEO BX 5z
5415,-32297,280,69.8,D*HER BRKSIDE 7z DARK CHOC POM SUB
5416,-40739,517,69.78,D*WRI STARBURST SMMR SPLSH 2.07z
5417,-44954,380,69.72,D*MAR M&M ALMOND w/MINI XL BAR
5418,-48050,589,69.7,WRI KG STARBURST 2.96z SWIRLERS
5419,-46742,517,69.65,POCKET LATTE CREAM & SUGAR .92z
5420,-37287,554,69.29,I*HER CANDY CORN BAR REG 1.2z LTO
5421,-34375,516,69.25,D*HER LNCSTR CRMS CRML VAN BAG 4z
5422,-26805,601,69.24,D*MAR KG 2.84z MILKY WAY SIMP CARM
5423,-39871,280,69.01,D*MAR M&M CANDY CORN WHITE CHOC 1.5z LTO
5424,-42253,517,68.94,I*RITTER SP HZLNTS BISC
5425,-32416,516,68.94,D*MAR SNICKERS XXL XMAS BAR
5426,-46003,380,68.74,D*MENTOS GUM CRVY BTL SNWMN LTO
5427,-32299,580,68.72,D*TROLLI EVIL TWINS BAG 4.25z
5428,-40735,517,68.61,D*MAR SNICKERS HAZELNUT 1.76z
5429,-40281,380,68.58,D*C RIFIC TROLLS 2 FAN LTO
5430,-26806,280,68.47,D*MENTOS ROLLS RNBW 15ct/1.32z
5431,-46729,399,68.47,D*MENTOS CHEWY MIXED FRUIT 3.5z
5432,-46730,399,68.46,I*MENTOS CHEWY FRESH PEPPERMINT 3.5z
5433,-32862,459,68.41,D*HER REESES HEARTS 1.2z
5434,-41491,380,68.4,D*MAR M&M WHITE CHOC 1.5z
5435,-14626,459,68.32,D*BLK FRST 4.5z GMY GLO WORMS BAG
5436,-42588,517,68.11,D*MON TRIDENT LM PASN FRT
5437,-41259,280,68.1,D*KDSM SOUR FLUSH
5438,-35642,380,68.05,I*GTZE COW TALES CRML APPL
5439,-45912,554,67.94,D*ANB BIG HUNK CHOC 1.5z
5440,-42967,399,67.84,D*SOUR JACKS 3z SR WTRMLN BAG
5441,-45980,459,67.83,D*OCHO PEANUT BUTTER MINI 3.5z SUP
5442,-46273,580,67.69,HER REESES WHT PUMP KG 2.4Z LTO
5443,-46743,589,67.63,I*POCKET LATTE DARK ROAST .92z
5444,-42548,554,67.62,D*MENTOS GUM VELCRO FRSH MNT
5445,-40735,580,67.55,D*MAR SNICKERS HAZELNUT 1.76z
5446,-42203,589,67.51,D*ALB 9z GMI SHRBT BEAR
5447,-41488,589,67.44,D*HER CKIE LYR CRNCH MINT 1.4z
5448,-12044,459,67.42,D*AM LIC SOUR PNCH APPL BAG 5z
5449,-46879,580,67.38,I*SWEETHEARTS F D 216ct
5450,-42168,580,67.35,D*GODIVA MLK CHOC 3.5z
5451,-34375,554,67.27,D*HER LNCSTR CRMS CRML VAN BAG 4z
5452,-40299,516,67.17,I*MAR M&M KG EASTER EGG PB 2.83z LTO
5453,-46004,380,67.09,D*C RIFIC DISNEY FROZEN 2 FAN LTO
5454,-12026,601,66.88,D*HARIBO GMI 5z HAPPY COLA BAG
5455,-21700,516,66.78,D*KOKO ICEE SPRAY CANDY .85z
5456,-46742,580,66.64,POCKET LATTE CREAM & SUGAR .92z
5457,-46273,380,66.27,HER REESES WHT PUMP KG 2.4Z LTO
5458,-34375,459,66.26,D*HER LNCSTR CRMS CRML VAN BAG 4z
5459,-12277,601,66.19,D*HER REESES WHT CHOC 1.5z
5460,-43025,580,66.11,D*MAR KG M&M CRNCHY ESPRS 2.83z
5461,-27849,459,66.02,D*MON TRIDENT WHT SPLIT2FIT SPRMNT
5462,-27850,589,66.02,I*MON TRIDENT WHT SPLIT2FIT WINTERFRESH
5463,-45166,380,65.94,D*LICORICE RED VINE TWISTS JAR 56z LTO
5464,-45166,459,65.94,D*LICORICE RED VINE TWISTS JAR 56z LTO
5465,-42141,589,65.89,D*C RIFIC TROLLS SIPPER CUP
5466,-48041,517,65.88,HER YORK THINS 7.2z PCH SUB
5467,-37287,589,65.76,I*HER CANDY CORN BAR REG 1.2z LTO
5468,-44516,380,65.74,D*MENTOS CLN BRTH PRMNT 30CT
5469,-45927,554,65.7,D*AM LIC RED VINES BLK LIC TRAY 5z
5470,-41541,580,65.7,D*MON SOUR PATCH TROP BAG 5z
5471,-46202,380,65.68,WRI SKITTLES ZOMBIE 3.6z LTO
5472,-34068,459,65.44,MAR KG SNICKERS PUMPKIN 2 TO GO 2.83z LTO
5473,-46714,554,65.34,I*HARIBO GMI 2z GOOD GOLD BEARS
5474,-42967,459,65.23,D*SOUR JACKS 3z SR WTRMLN BAG
5475,-37481,589,65.19,MAR KG TWIX XMAS SANTA LTO
5476,-12044,580,65.1,D*AM LIC SOUR PNCH APPL BAG 5z
5477,-41528,380,64.87,D*WORLDS BEST SLT WTR TFFY
5478,-44511,554,64.8,D*FERO TIC TAC GUM FRSHMNT 170CT
5479,-38015,516,64.69,D*NES SWEETARTS CHWY SOUR BAG 6z
5480,-43396,380,64.62,D*HER TWZ TWTS STRWB LMNDE 11z
5481,-46273,280,64.6,HER REESES WHT PUMP KG 2.4Z LTO
5482,-46202,589,64.59,WRI SKITTLES ZOMBIE 3.6z LTO
5483,-46202,399,64.57,WRI SKITTLES ZOMBIE 3.6z LTO
5484,-45437,516,64.39,MAR M&M 10.7z PEANUT RWB SUB LTO
5485,-11972,580,64.39,D*MON SOUR PATCH KIDS BAG 5z
5486,-45898,554,64.03,I*FERO TIC TAC X-FRZ STRONG MINT .7z
5487,-41256,589,64.02,D*TOPPS JUICY DROP BUBBLE GUM
5488,-44222,601,64.01,D*TOPPS RING POP 3.7z GMI GEM
5489,-12098,580,63.93,D*WRI KG SPRMNT
5490,-34378,580,63.86,D*HARIBO GMI GOLD BEARS SOUR BAG 4.5z
5491,-34380,589,63.84,D*LUCKY CNTRY 10z LIC BRY FUSION BAG
5492,-25033,280,63.83,I*MAR SNICKERS PB SQRD 1.78z
5493,-42560,516,63.8,D*WRI STARBURST 2.07z SWEET HEAT
5494,-32299,554,63.78,D*TROLLI EVIL TWINS BAG 4.25z
5495,-38596,459,63.68,D*JELLY BELLY BEANBOOZLED 1.9z LTO
5496,-35263,580,63.68,D*SW KG SIXLETS 3.4z
5497,-46742,589,63.68,POCKET LATTE CREAM & SUGAR .92z
5498,-46753,280,63.57,WRI KG EXTRA RFRSHRS BERRY MXD 3.21z
5499,-46879,380,63.48,I*SWEETHEARTS F D 216ct
5500,-35459,380,63.39,D*PERF AIRHEADS BERRY BITES 2z
5501,-39948,380,63.14,MAR KG M&M MINT XMAS
5502,-41474,554,62.94,D*BLK FRST 4z ORG GMY WORMS BAG
5503,-48221,399,62.93,COPPER KETTLE HLLWN CRML THNS 40ct
5504,-45437,554,62.9,MAR M&M 10.7z PEANUT RWB SUB LTO
5505,-42168,459,62.84,D*GODIVA MLK CHOC 3.5z
5506,-42171,517,62.79,I*RITTER SP MLK CHOC BISC
5507,-12000,580,62.77,D*NES RAISINETTES BAG 5.5z
5508,-46742,601,62.67,POCKET LATTE CREAM & SUGAR .92z
5509,-12044,554,62.54,D*AM LIC SOUR PNCH APPL BAG 5z
5510,-40281,554,62.52,D*C RIFIC TROLLS 2 FAN LTO
5511,-45927,280,62.45,D*AM LIC RED VINES BLK LIC TRAY 5z
5512,-40281,517,62.29,D*C RIFIC TROLLS 2 FAN LTO
5513,-37287,516,62.11,I*HER CANDY CORN BAR REG 1.2z LTO
5514,-45898,580,61.96,I*FERO TIC TAC X-FRZ STRONG MINT .7z
5515,-46201,399,61.86,D*C RIFIC HALLOWEEN M&M FLASHLIGHT LTO
5516,-43026,580,61.8,D*MAR KG M&M CRNCHY RASP2.83z
5517,-27849,280,61.7,D*MON TRIDENT WHT SPLIT2FIT SPRMNT
5518,-45927,516,61.7,D*AM LIC RED VINES BLK LIC TRAY 5z
5519,-40281,459,61.68,D*C RIFIC TROLLS 2 FAN LTO
5520,-40281,280,61.68,D*C RIFIC TROLLS 2 FAN LTO
5521,-45908,554,61.67,D*HER ICE BRKR ICE CUBE BLK CHRY
5522,-15111,580,61.6,D*WELCH FRT SNACK STRWB BAG 5z
5523,-43128,380,61.6,D*HER TWZ FRT PNCH PULLNPEEL 12z
5524,-12015,517,61.59,D*HER TWZ 6z BLK NIBS BAG
5525,-45437,580,61.41,MAR M&M 10.7z PEANUT RWB SUB LTO
5526,-42193,380,61.38,D*FERA BOSTON BKD BEANS 2.9z BAG
5527,-43128,399,61.37,D*HER TWZ FRT PNCH PULLNPEEL 12z
5528,-45899,380,61.3,I*FERO TIC TAC X-FRZ WNTRGRN .7z
5529,-41887,554,61.16,D*PERF AIRHEADS GUM WTRMLN
5530,-39871,399,61.09,D*MAR M&M CANDY CORN WHITE CHOC 1.5z LTO
5531,-47462,589,60.99,D*MAR M&M 3.9z PNT MINI TBLT BAR LTO
5532,-46004,459,60.8,D*C RIFIC DISNEY FROZEN 2 FAN LTO
5533,-48050,459,60.75,WRI KG STARBURST 2.96z SWIRLERS
5534,-38015,459,60.7,D*NES SWEETARTS CHWY SOUR BAG 6z
5535,-39871,580,60.67,D*MAR M&M CANDY CORN WHITE CHOC 1.5z LTO
5536,-46879,459,60.6,I*SWEETHEARTS F D 216ct
5537,-44727,516,60.5,I*MAR KG 3.27z ESTR PSTL PNUT M&M LTO
5538,-40262,280,60.23,D*TRKR SNK 5z APPL RING BAG
5539,-43128,516,60.22,D*HER TWZ FRT PNCH PULLNPEEL 12z
5540,-41817,516,59.92,E FRUTTI LNCH MEGA MIX LTO
5541,-41528,399,59.88,D*WORLDS BEST SLT WTR TFFY
5542,-48050,580,59.84,WRI KG STARBURST 2.96z SWIRLERS
5543,-41897,459,59.8,D*ALERT CAFFEINE GUM MINT
5544,-32409,459,59.79,D*J MORGAN CHOC DRIZZLE POPCRN
5545,-42560,589,59.77,D*WRI STARBURST 2.07z SWEET HEAT
5546,-44954,399,59.76,D*MAR M&M ALMOND w/MINI XL BAR
5547,-44951,589,59.76,D*MAR M&M PEANUT w/MINI XL BAR 3.9z
5548,-38403,517,59.71,D*AM LIC KG SOUR PUNCH STRAW 4.5z
5549,-44226,554,59.64,D*PIM GUMMI 5z SOUR MIX
5550,-12176,380,59.62,D*PERF KG AIRHEADS 3.3z
5551,-37287,517,59.5,I*HER CANDY CORN BAR REG 1.2z LTO
5552,-46879,589,59.5,I*SWEETHEARTS F D 216ct
5553,-38408,589,59.33,D*MENTOS NOW WNTRGRN
5554,-38011,280,59.28,D*HER YORK MINIS PCH 8z
5555,-46729,554,58.96,D*MENTOS CHEWY MIXED FRUIT 3.5z
5556,-44216,589,58.88,D*PEARSON 11z NUT ROLL BAG
5557,-46718,280,58.68,HER ICE BRKR BTL WINTERGREEN 3.24z
5558,-46273,399,58.59,HER REESES WHT PUMP KG 2.4Z LTO
5559,-41541,459,58.2,D*MON SOUR PATCH TROP BAG 5z
5560,-47462,517,57.99,D*MAR M&M 3.9z PNT MINI TBLT BAR LTO
5561,-40739,399,57.98,D*WRI STARBURST SMMR SPLSH 2.07z
5562,-39871,517,57.87,D*MAR M&M CANDY CORN WHITE CHOC 1.5z LTO
5563,-43128,554,57.65,D*HER TWZ FRT PNCH PULLNPEEL 12z
5564,-40513,589,57.62,D*HER KG 2.1z CKIE LYR CRNCH
5565,-44280,554,57.47,D*TOPPS BABY BTL POP 3.2z
5566,-46879,516,57.42,I*SWEETHEARTS F D 216ct
5567,-41138,516,57.29,D*HER TWZ FILLED KEY LM 11z
5568,-44953,399,57.27,D*MAR M&M CRISPY w/MINI XL BAR
5569,-44953,380,57.27,D*MAR M&M CRISPY w/MINI XL BAR
5570,-30594,399,57.24,D*NES GOBSTOPPERS VIDEO BX 5z
5571,-12176,516,56.99,D*PERF KG AIRHEADS 3.3z
5572,-45437,601,56.94,MAR M&M 10.7z PEANUT RWB SUB LTO
5573,-46584,554,56.94,I*MAR DOVE PB EGGS SHARE SIZE LTO
5574,-46879,399,56.93,I*SWEETHEARTS F D 216ct
5575,-34378,554,56.68,D*HARIBO GMI GOLD BEARS SOUR BAG 4.5z
5576,-42588,589,56.64,D*MON TRIDENT LM PASN FRT
5577,-41483,516,56.63,D*ALB GMI SOUR BEARS 8z
5578,-42171,580,56.5,I*RITTER SP MLK CHOC BISC
5579,-17616,380,56.48,I*JB PEEPS YEL 5ct LTO
5580,-38011,554,56.39,D*HER YORK MINIS PCH 8z
5581,-12189,280,56.32,D*WRI ALTOIDS SMALLS WNTRGRN
5582,-26804,280,56.27,D*WRI ORBIT DBL PAK SPRMNT
5583,-44952,459,56.03,D*MAR M&M CRSPY MINT w/MINI XL BAR
5584,-14626,516,56.01,D*BLK FRST 4.5z GMY GLO WORMS BAG
5585,-44727,517,56,I*MAR KG 3.27z ESTR PSTL PNUT M&M LTO
5586,-35459,399,55.89,D*PERF AIRHEADS BERRY BITES 2z
5587,-34380,280,55.84,D*LUCKY CNTRY 10z LIC BRY FUSION BAG
5588,-46730,459,55.78,I*MENTOS CHEWY FRESH PEPPERMINT 3.5z
5589,-42192,554,55.47,D*FERA LMNHD 3z BAG
5590,-42193,459,55.44,D*FERA BOSTON BKD BEANS 2.9z BAG
5591,-41252,380,55.38,D*CHARM SUPER BLOW POPS
5592,-14626,554,55.2,D*BLK FRST 4.5z GMY GLO WORMS BAG
5593,-45898,601,55.2,I*FERO TIC TAC X-FRZ STRONG MINT .7z
5594,-40281,516,55.15,D*C RIFIC TROLLS 2 FAN LTO
5595,-46712,554,55.11,D*CD TOXIC WASTE NUCLEAR FUSION 1.48z
5596,-40300,601,54.96,I*HER KG REESES EGG WHT CHOC 2.4z LTO
5597,-48053,589,54.9,MAR TWIX COOKIE CREME 9.7z BITES SUB
5598,-44533,601,54.83,D*HARIBO GOLD BEARS SHR SZ
5599,-44952,399,54.78,D*MAR M&M CRSPY MINT w/MINI XL BAR
5600,-46202,459,54.75,WRI SKITTLES ZOMBIE 3.6z LTO
5601,-30760,459,54.53,D*WRI ECLIPSE WINTERFROST
5602,-42558,380,54.4,D*WRI EXTRA MINT CHWY PEPP
5603,-41483,459,54.38,D*ALB GMI SOUR BEARS 8z
5604,-48325,601,54.15,WW AUS LIC SOURRAGEOUS BAG 8z
5605,-39871,516,54.05,D*MAR M&M CANDY CORN WHITE CHOC 1.5z LTO
5606,-45890,280,53.82,WRI DOUBLEMINT SUGARFREE
5607,-45905,280,53.79,MENTOS GUM CRVY BTL TROPICAL
5608,-40223,380,53.78,D*J MORGAN CARM CHOC S SLT 4.2z
5609,-42558,516,53.77,D*WRI EXTRA MINT CHWY PEPP
5610,-44528,280,53.71,D*MENTOS CLN BRTH WNTRGRN 30CT
5611,-42562,589,53.68,D*MAR KG 2.83z MALTESERS
5612,-46584,601,53.62,I*MAR DOVE PB EGGS SHARE SIZE LTO
5613,-46711,554,52.99,D*BLK FRST JUICY BEARS 4z
5614,-43396,459,52.98,D*HER TWZ TWTS STRWB LMNDE 11z
5615,-45169,516,52.98,D*AIRHEADS BITES 6z ASST FRUIT LTO
5616,-27850,280,52.93,I*MON TRIDENT WHT SPLIT2FIT WINTERFRESH
5617,-48325,580,52.9,WW AUS LIC SOURRAGEOUS BAG 8z
5618,-43128,580,52.72,D*HER TWZ FRT PNCH PULLNPEEL 12z
5619,-42970,589,52.58,D*GUSHERS 4.25z SOUR BAG
5620,-46273,554,52.56,HER REESES WHT PUMP KG 2.4Z LTO
5621,-40300,517,52.56,I*HER KG REESES EGG WHT CHOC 2.4z LTO
5622,-46202,280,52.56,WRI SKITTLES ZOMBIE 3.6z LTO
5623,-41886,589,52.45,D*PERF AIRHEADS GUM BLU RASP
5624,-41224,601,52.44,D*MON TRIDENT PMNT
5625,-42550,554,52.42,D*FERO TIC TAC GUM FRSHMNT
5626,-44951,516,52.26,D*MAR M&M PEANUT w/MINI XL BAR 3.9z
5627,-42967,516,52.12,D*SOUR JACKS 3z SR WTRMLN BAG
5628,-40300,280,52.12,I*HER KG REESES EGG WHT CHOC 2.4z LTO
5629,-32299,280,52.06,D*TROLLI EVIL TWINS BAG 4.25z
5630,-42565,459,51.97,D*AM LIC KG 3.5z SR PNCH RGNG RED BITE
5631,-46273,589,51.86,HER REESES WHT PUMP KG 2.4Z LTO
5632,-34375,580,51.82,D*HER LNCSTR CRMS CRML VAN BAG 4z
5633,-45899,601,51.82,I*FERO TIC TAC X-FRZ WNTRGRN .7z
5634,-40223,399,51.77,D*J MORGAN CARM CHOC S SLT 4.2z
5635,-41887,589,51.75,D*PERF AIRHEADS GUM WTRMLN
5636,-42546,517,51.71,D*HER ICE BRKR CUBES PMNT 12ct
5637,-42558,459,51.51,D*WRI EXTRA MINT CHWY PEPP
5638,-46879,601,51.51,I*SWEETHEARTS F D 216ct
5639,-44229,280,51.47,D*PERF AIRHEADS 6z BITES WHT MYSTRY
5640,-30416,589,51.46,I*HER KG REESES HEART 2.4z LTO
5641,-44280,580,51.36,D*TOPPS BABY BTL POP 3.2z
5642,-41886,554,51.34,D*PERF AIRHEADS GUM BLU RASP
5643,-46753,459,51.34,WRI KG EXTRA RFRSHRS BERRY MXD 3.21z
5644,-42557,589,51.17,D*WRI EXTRA MINT CHWY POLAR
5645,-43128,517,51.08,D*HER TWZ FRT PNCH PULLNPEEL 12z
5646,-41896,516,50.83,D*ALERT CAFFEINE GUM FRT
5647,-41896,517,50.83,D*ALERT CAFFEINE GUM FRT
5648,-42546,554,50.71,D*HER ICE BRKR CUBES PMNT 12ct
5649,-41227,601,50.64,D*MON TRIDENT WINTERGRN
5650,-47182,516,50.58,I*HARIBO GMI 4z PASSPORT MIX BAG LTO
5651,-35459,516,50.49,D*PERF AIRHEADS BERRY BITES 2z
5652,-43024,580,50.38,D*MAR KG M&M CRNCHY MINT 2.83z
5653,-40300,554,50.37,I*HER KG REESES EGG WHT CHOC 2.4z LTO
